Animal_ID,Date,Season,Village,House,Trap,Lat_Convert,Long_Convert(W),Long_Use,Genus_og,Genus_Cytb,Cytb_species,Sex,Age_wt,Weight_g,Length_mm,Tail_mm,Ear_mm,Right_foot_mm,Lactating,Embryos_num,Embryo_length_mm,F_reproduction,Ag_RDT,RDT_Score,U_mL_GP,Positive_GP,U_mL_NP,Positive_NP,IgG_Positive
462,20-Jun-19,Rainy,Saahun,24,988,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,F,Sub_adult,33.3,221,101,18,24,FALSE,NA,NA,FALSE,FALSE,0,21.79772773,FALSE,NA,FALSE,FALSE
463,20-Jun-19,Rainy,Saahun,24,304,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,M,Sub_adult,34.7,230,106,18,24,NA,NA,NA,NA,TRUE,4,16.77291026,FALSE,50.63356273,TRUE,TRUE
464,20-Jun-19,Rainy,Saahun,24,867,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,F,Adult,47.9,257,115,18,24,FALSE,NA,NA,FALSE,FALSE,0,130.05469,TRUE,3473.884416,TRUE,TRUE
465,20-Jun-19,Rainy,Saahun,1,179,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,M,Sub_adult,31.3,217,101,18,24,NA,NA,NA,NA,TRUE,3,NA,FALSE,14.00580071,FALSE,FALSE
466,20-Jun-19,Rainy,Saahun,2,896,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,F,Adult,42.9,252,119,18,24,FALSE,NA,NA,FALSE,TRUE,5,36.95422697,TRUE,165.4971819,TRUE,TRUE
467,20-Jun-19,Rainy,Saahun,4,440,7.769487,11.113127,-11.113127,Mastomys,NA,NA,F,Adult,41.8,254,116,18,24,FALSE,NA,NA,FALSE,FALSE,0,15.95008207,FALSE,NA,FALSE,FALSE
468,20-Jun-19,Rainy,Saahun,7,708,7.769487,11.113127,-11.113127,Mastomys,NA,NA,F,Adult,79.5,258,113,18,24,FALSE,14,18,TRUE,FALSE,0,NA,FALSE,NA,FALSE,FALSE
469,20-Jun-19,Rainy,Saahun,7,1000,7.769487,11.113127,-11.113127,Mastomys,NA,NA,F,Adult,66.8,278,129,18,24,TRUE,13,7,TRUE,FALSE,0,15.74258538,FALSE,NA,FALSE,FALSE
470,20-Jun-19,Rainy,Saahun,7,1000,7.769487,11.113127,-11.113127,Mastomys,NA,NA,F,Sub_adult,30.8,218,104,16,23,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE
471,20-Jun-19,Rainy,Saahun,7,1000,7.769487,11.113127,-11.113127,Mastomys,NA,NA,M,Juvenile,17,183,88,13,22,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE
472,20-Jun-19,Rainy,Saahun,7,439,7.769487,11.113127,-11.113127,Mastomys,NA,NA,F,Adult,53.6,241,114,18,24,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE
473,20-Jun-19,Rainy,Saahun,7,439,7.769487,11.113127,-11.113127,Mastomys,NA,NA,F,Sub_adult,37.3,233,109,18,24,FALSE,6,18,TRUE,FALSE,0,NA,FALSE,NA,FALSE,FALSE
474,20-Jun-19,Rainy,Saahun,7,849,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,M,Adult,76.6,212,109,18,24,NA,NA,NA,NA,TRUE,2,14.69351105,FALSE,6.408204577,FALSE,FALSE
475,20-Jun-19,Rainy,Saahun,14,405,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,M,Juvenile,8.8,85,132,15,22,NA,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA
476,20-Jun-19,Rainy,Saahun,12,884,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,M,Adult,41.8,258,123,18,24,NA,NA,NA,NA,TRUE,3,10.25215245,FALSE,NA,FALSE,FALSE
477,20-Jun-19,Rainy,Saahun,17,824,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,M,Sub_adult,39.7,239,103,16,24,NA,NA,NA,NA,FALSE,0,9.421013651,FALSE,39.7199412,FALSE,FALSE
478,20-Jun-19,Rainy,Saahun,12,835,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,M,Adult,44.2,231,101,18,24,NA,NA,NA,NA,TRUE,2,4.83209893,FALSE,NA,FALSE,FALSE
479,20-Jun-19,Rainy,Saahun,20,886,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,F,Adult,56.6,272,119,18,24,FALSE,NA,NA,FALSE,FALSE,0,156.2290572,TRUE,3302.1654,TRUE,TRUE
480,20-Jun-19,Rainy,Saahun,16,882,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,M,Juvenile,22.5,209,101,15,23,NA,NA,NA,NA,TRUE,1,NA,NA,NA,NA,NA
481,20-Jun-19,Rainy,Saahun,11,1004,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,F,Adult,47.5,238,113,18,23,FALSE,NA,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA
482,27-Jun-19,Rainy,Saahun,10,936,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,F,Juvenile,12,164,79,14,19,FALSE,NA,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA
483,27-Jun-19,Rainy,Saahun,8,814,7.769487,11.113127,-11.113127,Rattus,NA,NA,F,Adult,75,310,173,23,30,FALSE,NA,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA
484,27-Jun-19,Rainy,Saahun,13,876,7.769487,11.113127,-11.113127,Rattus,NA,NA,M,Adult,73.4,390,169,19,23,NA,NA,NA,NA,TRUE,1,NA,NA,NA,NA,NA
485,27-Jun-19,Rainy,Saahun,10,884,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,M,Juvenile,7.5,258,118,18,24,NA,NA,NA,NA,TRUE,3,NA,FALSE,NA,FALSE,FALSE
486,27-Jun-19,Rainy,Saahun,4,706,7.769487,11.113127,-11.113127,Rattus,NA,NA,M,Adult,121.6,375,203,26,35,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE
487,27-Jun-19,Rainy,Saahun,6,809,7.769487,11.113127,-11.113127,Crocidura,NA,NA,F,Juvenile,23.2,198,68,60,18,FALSE,NA,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA
488,27-Jun-19,Rainy,Saahun,14,856,7.769487,11.113127,-11.113127,Rattus,NA,NA,F,Adult,103.7,369,193,23,35,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE
489,27-Jun-19,Rainy,Saahun,3,868,7.769487,11.113127,-11.113127,Rattus,NA,NA,M,Juvenile,17.7,215,110,19,25,NA,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA
490,27-Jun-19,Rainy,Saahun,3,509,7.769487,11.113127,-11.113127,Rattus,NA,NA,M,Sub_adult,29.1,291,115,18,24,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE
491,27-Jun-19,Rainy,Saahun,2,1001,7.769487,11.113127,-11.113127,Mastomys,NA,NA,F,Juvenile,--,143,64,11,18,FALSE,NA,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA
492,27-Jun-19,Rainy,Saahun,13,955,7.769487,11.113127,-11.113127,Rattus,NA,NA,F,Adult,44.2,291,148,24,31,FALSE,NA,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA
493,27-Jun-19,Rainy,Saahun,13,900,7.769487,11.113127,-11.113127,Rattus,NA,NA,M,Adult,68.3,322,167,22,33,NA,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA
494,28-Jun-19,Rainy,Saahun,1,14,7.769487,11.113127,-11.113127,Mastomys,NA,NA,F,Juvenile,14.3,171,83,12,18,FALSE,NA,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA
495,28-Jun-19,Rainy,Saahun,13,877,7.769487,11.113127,-11.113127,Rattus,Rattus,Rattus rattus,M,Sub_adult,28.2,244,141,21,29,NA,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA
496,28-Jun-19,Rainy,Saahun,13,412,7.769487,11.113127,-11.113127,Rattus,NA,NA,F,Juvenile,22.4,281,115,21,25,FALSE,NA,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA
497,28-Jun-19,Rainy,Saahun,13,869,7.769487,11.113127,-11.113127,Rattus,Mastomys,Mastomys natalensis,F,Sub_adult,32,154,92,21,32,FALSE,NA,NA,FALSE,TRUE,3,NA,FALSE,NA,FALSE,FALSE
498,28-Jun-19,Rainy,Saahun,14,177,7.769487,11.113127,-11.113127,Mastomys,NA,NA,M,Sub_adult,32.1,225,98,18,23,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE
499,3-Jul-19,Rainy,Koi,6,882,8.0412,11.0551,-11.0551,Mastomys,NA,NA,M,Adult,52.1,248,111,18,24,NA,NA,NA,NA,FALSE,0,10.48599603,FALSE,NA,FALSE,FALSE
500,3-Jul-19,Rainy,Koi,2,884,8.0412,11.0551,-11.0551,Rattus,NA,NA,M,Adult,52,303,154,21,31,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE
501,3-Jul-19,Rainy,Koi,1,938,8.0412,11.0551,-11.0551,Rattus,NA,NA,F,Adult,108.5,379,201,25,34,FALSE,4,1.5,TRUE,NA,NA,NA,NA,NA,NA,NA
502,3-Jul-19,Rainy,Koi,11,80,8.0412,11.0551,-11.0551,Rattus,NA,NA,M,Adult,52.6,296,148,19,27,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE
503,3-Jul-19,Rainy,Koi,10,197,8.0412,11.0551,-11.0551,Rattus,NA,NA,M,Sub_adult,31.8,257,135,19,26,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE
504,3-Jul-19,Rainy,Koi,16,916,8.0412,11.0551,-11.0551,Rattus,NA,NA,M,Adult,44.8,297,157,19,29,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE
505,3-Jul-19,Rainy,Koi,2,836,8.0412,11.0551,-11.0551,Rattus,NA,NA,M,Adult,110.5,360,188,24,38,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE
506,3-Jul-19,Rainy,Koi,23,306,8.0412,11.0551,-11.0551,Rattus,NA,NA,F,Sub_adult,35.5,266,128,19,29,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
507,3-Jul-19,Rainy,Koi,27,877,8.0412,11.0551,-11.0551,Rattus,NA,NA,M,Adult,55.3,245,15,16,28,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE
508,3-Jul-19,Rainy,Koi,6,329,8.0412,11.0551,-11.0551,Rattus,NA,NA,F,Sub_adult,32.3,265,133,20,28,FALSE,NA,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA
509,3-Jul-19,Rainy,Koi,3,78,8.0412,11.0551,-11.0551,Mastomys,NA,NA,F,Sub_adult,25.8,222,107,18,24,FALSE,NA,NA,FALSE,FALSE,0,21.41523007,FALSE,13.22098281,FALSE,FALSE
510,3-Jul-19,Rainy,Koi,17,444,8.0412,11.0551,-11.0551,Mastomys,NA,NA,M,Juvenile,19.2,193,92,16,22,NA,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA
511,3-Jul-19,Rainy,Koi,10,819,8.0412,11.0551,-11.0551,Rattus,NA,NA,F,Sub_adult,29,252,132,20,27,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
512,3-Jul-19,Rainy,Koi,13,412,8.0412,11.0551,-11.0551,Mastomys,NA,NA,M,Sub_adult,33,220,105,16,23,NA,NA,NA,NA,FALSE,0,11.97170164,FALSE,2.215361701,FALSE,FALSE
513,3-Jul-19,Rainy,Koi,6,994,8.0412,11.0551,-11.0551,Rattus,NA,NA,F,Sub_adult,33.3,255,130,20,28,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE
514,3-Jul-19,Rainy,Koi,6,20,8.0412,11.0551,-11.0551,Rattus,NA,NA,F,Adult,105.9,405,231,26,35,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
515,3-Jul-19,Rainy,Koi,6,3,8.0412,11.0551,-11.0551,Rattus,NA,NA,F,Sub_adult,32,265,136,21,27,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE
516,3-Jul-19,Rainy,Koi,13,871,8.0412,11.0551,-11.0551,Rattus,NA,NA,M,Adult,49.3,303,161,20,29,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE
517,3-Jul-19,Rainy,Koi,20,926,8.0412,11.0551,-11.0551,Rattus,NA,NA,M,Adult,63.6,320,173,23,34,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE
518,4-Jul-19,Rainy,Koi,23,866,8.0412,11.0551,-11.0551,Rattus,NA,NA,F,Sub_adult,35.6,258,133,19,26,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE
519,4-Jul-19,Rainy,Koi,27,305,8.0412,11.0551,-11.0551,Rattus,NA,NA,F,Juvenile,23.1,227,117,19,25,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE
520,4-Jul-19,Rainy,Koi,20,265,8.0412,11.0551,-11.0551,Rattus,NA,NA,M,Adult,43.4,286,152,19,28,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE
521,4-Jul-19,Rainy,Koi,15,503,8.0412,11.0551,-11.0551,Rattus,NA,NA,M,Sub_adult,34.9,264,133,19,25,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE
522,4-Jul-19,Rainy,Koi,1,967,8.0412,11.0551,-11.0551,Rattus,Rattus,Rattus rattus,F,Adult,74.1,327,171,23,30,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE
523,4-Jul-19,Rainy,Koi,20,198,8.0412,11.0551,-11.0551,Rattus,NA,NA,F,Sub_adult,34.8,277,146,19,27,FALSE,NA,NA,FALSE,FALSE,0,5.567459621,TRUE,NA,FALSE,TRUE
524,4-Jul-19,Rainy,Koi,7,1004,8.0412,11.0551,-11.0551,Rattus,NA,NA,F,Adult,58.7,341,167,22,33,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE
525,4-Jul-19,Rainy,Koi,6,822,8.0412,11.0551,-11.0551,Rattus,NA,NA,M,Adult,82.4,373,185,25,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
526,4-Jul-19,Rainy,Koi,2,900,8.0412,11.0551,-11.0551,Rattus,NA,NA,F,Adult,77,363,183,24,33,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE
527,4-Jul-19,Rainy,Koi,27,512,8.0412,11.0551,-11.0551,Rattus,NA,NA,M,Juvenile,7.8,133,61,12,18,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE
528,4-Jul-19,Rainy,Koi,15,497,8.0412,11.0551,-11.0551,Mastomys,NA,NA,F,Juvenile,24.5,222,105,17,23,FALSE,NA,NA,FALSE,FALSE,0,15.32532854,FALSE,NA,FALSE,FALSE
529,10-Jul-19,Rainy,Koyama Ngeima,10,7,8.23473,11.18179,-11.18179,Hylomyscus,NA,NA,M,Juvenile,16.4,195,103,13,18,NA,NA,NA,NA,FALSE,0,14.37478901,FALSE,NA,FALSE,FALSE
530,10-Jul-19,Rainy,Koyama Ngeima,1,889,8.23473,11.18179,-11.18179,Mastomys,Mastomys,Mastomys natalensis,F,Juvenile,15.6,167,75,15,22,FALSE,NA,NA,FALSE,TRUE,4,NA,NA,NA,NA,NA
531,10-Jul-19,Rainy,Koyama Ngeima,1,1012,8.23473,11.18179,-11.18179,Mastomys,NA,NA,F,Adult,45.7,252,114,18,24,FALSE,NA,NA,FALSE,FALSE,0,4.978270555,FALSE,NA,FALSE,FALSE
532,10-Jul-19,Rainy,Koyama Ngeima,1,929,8.23473,11.18179,-11.18179,Mastomys,Rattus,Rattus rattus,F,Juvenile,12.2,160,75,14,19,FALSE,NA,NA,FALSE,TRUE,2,NA,FALSE,NA,FALSE,FALSE
533,10-Jul-19,Rainy,Koyama Ngeima,20,138,8.23473,11.18179,-11.18179,Rattus,NA,NA,F,Adult,87,372,190,21,32,FALSE,NA,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA
534,10-Jul-19,Rainy,Koyama Ngeima,8,179,8.23473,11.18179,-11.18179,Rattus,NA,NA,F,Sub_adult,30.5,163,131,21,34,FALSE,NA,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA
